,movieId,title,genre,imdb score,poster
526,1020,Cool Runnings (1993),"['Adventure', 'Comedy', 'Family']",6.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxMTQ3MzMwMV5BMl5BanBnXkFtZTgwNTYxNzYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
527,1021,Angels in the Outfield (1994),"['Comedy', 'Family', 'Fantasy']",6.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDE1MWU1ZDQtOTg3YS00MTEwLTkxNjItMDQzY2UxMThjYmZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
528,1022,Cinderella (1950),"['Animation', 'Family', 'Fantasy']",7.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGU0NGQ1MzEtODIwZS00YTdiLWJhMzQtN2RkN2YzNGVjNDZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
529,1023,Winnie the Pooh and the Blustery Day (1968),"['Animation', 'Short', 'Comedy']",8.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4Nzg4Njk4MV5BMl5BanBnXkFtZTYwNDIxMDY5._V1_UX182_CR0,0,182,268_AL_.jpg"
530,1027,Robin Hood: Prince of Thieves (1991),"['Action', 'Adventure', 'Drama']",6.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0OTg5MjExN15BMl5BanBnXkFtZTgwMjg3OTgzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
531,1028,Mary Poppins (1964),"['Comedy', 'Family', 'Fantasy']",7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmJkODczNjItNDI5Yy00MGI1LTkyOWItZDNmNjM4ZGI1ZDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
532,1029,Dumbo (1941),"['Animation', 'Drama', 'Family']",7.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWVmNWQ2OTQtNzJlNC00ZmQwLTg4ZTktZTNmM2IxZTlkOGM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
533,1030,Pete's Dragon (1977),"['Animation', 'Adventure', 'Comedy']",6.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjJkMjcyOTktYTIwNC00MTY3LWE4ZTAtMTdlODg0NDE3YTQ1XkEyXkFqcGdeQXVyNjM1MTQ0NTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
534,1031,Bedknobs and Broomsticks (1971),"['Animation', 'Adventure', 'Comedy']",7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMTY3MTE5OF5BMl5BanBnXkFtZTgwNTQ0ODgxMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
535,1032,Alice in Wonderland (1951),"['Animation', 'Adventure', 'Family']",7.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BODY1ZDAzNjQtMWU5YS00NzYxLTk3MDQtYTI5MDRkMjgyNmMxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
536,1034,Freeway (1996),"['Comedy', 'Crime', 'Drama']",6.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BODMzMzNiZTgtZDg1Ni00NDEwLWI0MzMtYjhmYTY5NGYyNDAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
537,1036,Die Hard (1988),"['Action', 'Thriller']",8.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmY2ZGEwMTYtNjBmZS00OGE4LWEyMmUtNjAwMWUxZjVmZTRiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
538,1041,Secrets & Lies (1996),['Drama'],8.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2QzMTIxNjItNGQyNy00MjQzLWJiYTItMzIyZjdkYjYyYjRlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
539,1042,That Thing You Do! (1996),"['Comedy', 'Drama', 'Music']",6.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWVmN2ZhZjgtZGEzMy00NDkxLWI5YWQtYTE2ZTk0YzIyMzc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
540,1043,To Gillian on Her 37th Birthday (1996),"['Drama', 'Fantasy', 'Romance']",5.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MDQ1ODMwMV5BMl5BanBnXkFtZTcwNTM2ODYxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
541,1046,Beautiful Thing (1996),"['Comedy', 'Drama', 'Romance']",7.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTM4OTllMzYtZmQ0YS00MDU3LTliZDktNjMzYmQ4ZjRjMmFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
542,1050,Looking for Richard (1996),"['Documentary', 'Drama']",7.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTdkZTUzMGUtYzNhOC00ODEyLWI2MjktNTY1ZjRhM2Y2ZDYxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY268_CR0,0,182,268_AL_.jpg"
543,1051,Trees Lounge (1996),"['Comedy', 'Drama']",7.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDM0NTQ2NTYwNl5BMl5BanBnXkFtZTcwMDc1NTk3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
544,1053,Normal Life (1996),"['Crime', 'Drama']",6.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjlmZjhkZGUtN2JjYy00ZTk3LThiMmMtN2RhZDI2NDg5NjFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
545,1054,Get on the Bus (1996),"['Drama', 'History']",6.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTliNjQ1MDYtZTQwNi00MzQzLTllZTgtZGYyZGExZDZlNGM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
546,1055,Shadow Conspiracy (1997),"['Action', 'Thriller']",4.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MDUwODYwOV5BMl5BanBnXkFtZTcwNjY5ODUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
547,1056,Jude (1996),"['Drama', 'Romance']",7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MTIyOTc1NF5BMl5BanBnXkFtZTYwMDI5NDg4._V1_UY268_CR4,0,182,268_AL_.jpg"
548,1057,Everyone Says I Love You (1996),"['Comedy', 'Musical', 'Romance']",6.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2UwYzY1YjUtNmQxNS00MDIzLTkxMzktNTU5YTBiY2M5MWIwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UY268_CR0,0,182,268_AL_.jpg"
549,1060,Swingers (1996),"['Comedy', 'Drama']",7.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjg1ZmViMmEtYzIxNi00MzJlLTk4MDktNTE2ZDkwMzEyMjBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
550,1061,Sleepers (1996),"['Crime', 'Drama', 'Thriller']",7.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4OTUzNzc0MV5BMl5BanBnXkFtZTgwMjE4ODYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
551,1064,Aladdin and the King of Thieves (1996),"['Animation', 'Adventure', 'Comedy']",6.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODM0MjI2OV5BMl5BanBnXkFtZTcwMDAwNTcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
552,1066,Shall We Dance (1937),"['Comedy', 'Musical', 'Romance']",7.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTdhZDE3N2ItZjY3Mi00Y2RkLWE5MGUtNDdmMWQ4OGFhZGUyXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg"
553,1068,Crossfire (1947),"['Crime', 'Drama', 'Film-Noir']",7.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BODI3NzI5ODMwM15BMl5BanBnXkFtZTgwMzg1MDkxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
554,1073,Willy Wonka & the Chocolate Factory (1971),"['Family', 'Fantasy', 'Musical']",7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzEyZjQ4NTAtZWIxYy00M2NhLWI5N2EtNmYyNWEzOGE1OTU2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
555,1077,Sleeper (1973),"['Comedy', 'Sci-Fi']",7.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMzY1MzI3Nl5BMl5BanBnXkFtZTcwOTM4OTYwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
556,1078,Bananas (1971),['Comedy'],7.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MTE3MzI3MF5BMl5BanBnXkFtZTcwODg3OTYwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
557,1084,Bonnie and Clyde (1967),"['Action', 'Biography', 'Crime']",7.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzQ3ODZmOTktYWRiYy00YjZjLWFkYTctMjA4MmYxNTVmN2I2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
558,1086,Dial M for Murder (1954),"['Crime', 'Film-Noir', 'Thriller']",8.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWIwODIxYWItZDI4MS00YzhhLWE3MmYtMzlhZDIwOTMzZmE5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
559,1088,Dirty Dancing (1987),"['Drama', 'Music', 'Romance']",6.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MDY3ODQ2OV5BMl5BanBnXkFtZTgwOTQ2NTYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
560,1089,Reservoir Dogs (1992),"['Crime', 'Drama', 'Thriller']",8.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDc0YWFhMmQtOTFhZC00MzViLTlkNjctMWUzYTI2YWFkNzVlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
561,1090,Platoon (1986),"['Drama', 'War']",8.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmJlOTE1ZTgtODdmNC00NmZhLThlZDYtNTllMmIyOTIwN2EwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
562,1091,Weekend at Bernie's (1989),"['Adventure', 'Comedy', 'Crime']",6.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDgwN2QxODItOTcwZS00ZDA1LThjYzUtZTI5NWI3YWY4ZjM4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
563,1092,Basic Instinct (1992),"['Drama', 'Mystery', 'Thriller']",6.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjk0YmJkNjItNDY3Mi00ZWFiLWEwY2EtMDJlZWJlOWZkNzJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
564,1095,Glengarry Glen Ross (1992),"['Crime', 'Drama', 'Mystery']",7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzgzYWY0NTUtZTYyMS00NmFhLWIzNjItNzQ5Mzc1YTE5OWM0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
565,1096,Sophie's Choice (1982),"['Drama', 'Romance']",7.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NDUyYTEtMzkyZi00YjMzLTkwMDUtYWMzNjIwNmM5NWQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
566,1097,E.T. the Extra-Terrestrial (1982),"['Family', 'Sci-Fi']",7.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
567,1100,Days of Thunder (1990),"['Action', 'Drama', 'Sport']",5.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc5NjQ1ODIzN15BMl5BanBnXkFtZTgwMjkwNTg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
568,1101,Top Gun (1986),"['Action', 'Drama', 'Romance']",6.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
569,1103,Rebel Without a Cause (1955),['Drama'],7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMwNWIwYzAtMWVhZi00YzQ2LTlmNGYtOTg3NDdkNTRjOWI2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
570,1107,Loser (1991),['Comedy'],7.7,
571,1119,Drunks (1995),['Drama'],6.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MTQ4MDI5NF5BMl5BanBnXkFtZTcwMzgyMjAyMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
572,1121,Glory Daze (1995),['Comedy'],5.6,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMTcxNjA0M15BMl5BanBnXkFtZTcwMDE3MTYxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
573,1124,On Golden Pond (1981),['Drama'],7.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWQ4MGZlZmYtZjY0MS00N2JhLWE0NmMtOTMwMTk4NDQ4NjE2XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
574,1126,Drop Dead Fred (1991),"['Comedy', 'Drama', 'Fantasy']",5.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDNkZWIzZjktYWNkMi00MTQ2LWIyMTgtMmJhOGRiZDZlNmU4XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg"
575,1129,Escape from New York (1981),"['Action', 'Sci-Fi']",7.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMTY0Nzg0MV5BMl5BanBnXkFtZTgwMDU3MzQxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
576,1131,Jean de Florette (1986),"['Crime', 'Drama']",8.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNDc1NTE2OF5BMl5BanBnXkFtZTcwMjczNzA2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
577,1135,Private Benjamin (1980),"['Comedy', 'War']",6.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyNjkxMjUyMF5BMl5BanBnXkFtZTgwMzU0MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
578,1136,Monty Python and the Holy Grail (1975),"['Adventure', 'Comedy', 'Fantasy']",8.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmNmZjViNTQtNDQ5Mi00MDYzLWI5YWMtNDUyZGNmMGZhNDg4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
579,1137,Hustler White (1996),"['Drama', 'Romance']",6.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MTA5NzUyNF5BMl5BanBnXkFtZTcwMTk1MzMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
580,1140,Entertaining Angels: The Dorothy Day Story (1996),"['Biography', 'Drama', 'Romance']",6.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5Nzc5MTYyNl5BMl5BanBnXkFtZTcwMDkwMTQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
581,1147,When We Were Kings (1996),"['Documentary', 'Sport']",8.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NjU3MzI3NF5BMl5BanBnXkFtZTgwMjYyODU3MDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
582,1163,Mina Tannenbaum (1994),['Drama'],7.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzOTMxNTc3NV5BMl5BanBnXkFtZTcwOTE5MjcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
583,1167,Dear God (1996),['Comedy'],5.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNDc4OTQwNV5BMl5BanBnXkFtZTcwNTAzMjUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
584,1170,Best of the Best 3: No Turning Back (1995),"['Action', 'Crime', 'Drama']",4.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1Mzg0MzY0OV5BMl5BanBnXkFtZTYwMzA3MzQ5._V1_UY268_CR3,0,182,268_AL_.jpg"
585,1171,Bob Roberts (1992),"['Comedy', 'Drama']",7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NzI0Mjg3MV5BMl5BanBnXkFtZTcwMTQ4MjAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
586,1175,Delicatessen (1991),"['Comedy', 'Crime']",7.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjg5ZDM0MTEtYTZmNC00NDJiLWI5MTktYzk4N2QxY2IxZTc2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
587,1178,Paths of Glory (1957),"['Drama', 'War']",8.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI5Nzc0OTMtYzBkMS00NjkxLThmM2UtNjM2ODgxN2M5NjNkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
588,1180,Hear My Song (1991),"['Comedy', 'Drama', 'Music']",7.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTMxMjAxNDEzNl5BMl5BanBnXkFtZTcwNDEwODAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
589,1184,Mediterraneo (1991),"['Comedy', 'Drama', 'War']",7.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTU0MzcwMjI0M15BMl5BanBnXkFtZTcwODAxNTUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
590,1185,My Left Foot (1989),"['Biography', 'Drama']",7.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MTU1ODY4OV5BMl5BanBnXkFtZTgwMzkyMDUxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
591,1186,"Sex, Lies, and Videotape (1989)",['Drama'],7.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDllYWVkOTQtZjRlMC00NWFjLWI0OGEtOWY4YzU4ZjMxYzg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
592,1187,Passion Fish (1992),['Drama'],7.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjcyOTM0NTAzOF5BMl5BanBnXkFtZTYwNDIyMDU5._V1_UX182_CR0,0,182,268_AL_.jpg"
593,1188,Strictly Ballroom (1992),"['Comedy', 'Drama', 'Romance']",7.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGFkMDgwNTUtMTA5NC00YzMzLTljY2EtMWFiNjQ4OTBjMWUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
594,1191,Madonna: Truth or Dare (1991),"['Documentary', 'Music']",6.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NTI4Mjc1MF5BMl5BanBnXkFtZTcwMDMwOTAwMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
595,1192,Paris Is Burning (1990),['Documentary'],8.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NTc4MjQwMV5BMl5BanBnXkFtZTcwNjg5MTAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
596,1193,One Flew Over the Cuckoo's Nest (1975),['Drama'],8.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjA0OWVhOTAtYWQxNi00YzNhLWI4ZjYtNjFjZTEyYjJlNDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
597,1196,Star Wars: Episode V - The Empire Strikes Back (1980),"['Action', 'Adventure', 'Fantasy']",8.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmViY2M2MTYtY2MzOS00YjQ1LWIzYmEtOTBiNjhlMGM0NjZjXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
598,1199,Brazil (1985),"['Drama', 'Sci-Fi']",8.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDM0YTM3Y2UtNzY5MC00OTc4LThhZTYtMmM0ZGZjMmU1ZjdmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR1,0,182,268_AL_.jpg"
599,1200,Aliens (1986),"['Action', 'Adventure', 'Sci-Fi']",8.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGYxMTA0M2EtYjg0Yy00NzI5LTg4NjEtZDA2MTcyOWM0YTVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
600,1202,Withnail & I (1987),"['Comedy', 'Drama']",7.8,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjE3ODY5OWEtZmE0Mi00MjUxLTg5MmUtZmFkMzM1N2VjMmU5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
601,1203,12 Angry Men (1957),"['Crime', 'Drama']",8.9,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQwOTc5MDM2N15BMl5BanBnXkFtZTcwODQxNTEzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
602,1204,Lawrence of Arabia (1962),"['Adventure', 'Biography', 'Drama']",8.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY268_CR2,0,182,268_AL_.jpg"
603,1207,To Kill a Mockingbird (1962),"['Crime', 'Drama']",8.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2YxZDUxYzMtYzQxNy00NTRjLThmZjQtY2Q4Njg2MTUyOTkzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
604,1208,Apocalypse Now (1979),"['Drama', 'War']",8.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BODViM2VjYWYtMzU5Ny00ZjczLWEzNjMtODZmNGMwZDAxNzJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
605,1210,Star Wars: Episode VI - Return of the Jedi (1983),"['Action', 'Adventure', 'Fantasy']",8.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BODllZjg2YjUtNWEzNy00ZGY2LTgyZmQtYTkxNDYyOWM3OTUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
606,1213,Goodfellas (1990),"['Biography', 'Crime', 'Drama']",8.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BNThjMzczMjctZmIwOC00NTQ4LWJhZWItZDdhNTk5ZTdiMWFlXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
607,1214,Alien (1979),"['Horror', 'Sci-Fi']",8.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDNhN2IxZWItNGEwYS00ZDNhLThiM2UtODU3NWJlZjBkYjQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
608,1217,Ran (1985),"['Action', 'Drama']",8.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDBjZTM4ZmEtOTA5ZC00NTQzLTkyNzYtMmUxNGU2YjI5YjU5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
609,1219,Psycho (1960),"['Horror', 'Mystery', 'Thriller']",8.5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDI3OWRmOTEtOWJhYi00N2JkLTgwNGItMjdkN2U0NjFiZTYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
610,1222,Full Metal Jacket (1987),"['Drama', 'War']",8.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc2ZThkOGItZGY5YS00MDYwLTkyOTAtNDRmZWIwMGRhYTc0L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
611,1224,Henry V (1989),"['Action', 'Biography', 'Drama']",7.7,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1ODg1Mjk5NF5BMl5BanBnXkFtZTcwNzQyNjUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
612,1225,Amadeus (1984),"['Biography', 'Drama', 'History']",8.3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NDkwMTk5N15BMl5BanBnXkFtZTYwODg3MDk2._V1_UX182_CR0,0,182,268_AL_.jpg"
613,1227,Once Upon a Time in America (1984),"['Crime', 'Drama']",8.4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
614,1228,Raging Bull (1980),"['Biography', 'Drama', 'Sport']",8.2,"https://images-na.ssl-images-amazon.com/images/M/MV5BODFkNzA3ZGEtOTM3Ny00ZmEyLThjNDgtYTk4ZTM1ZTlkZmUzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR0,0,182,268_AL_.jpg"
615,1230,Annie Hall (1977),"['Comedy', 'Romance']",8.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NDM2MjkwM15BMl5BanBnXkFtZTcwODU3OTYwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
616,1232,Stalker (1979),"['Drama', 'Sci-Fi']",8.1,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDY2NjU0NDAxOF5BMl5BanBnXkFtZTgwNjQ4MTI2MTE@._V1_UY268_CR3,0,182,268_AL_.jpg"
